Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2022,AK,Alaska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,307,3.9,3.3,4.6,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,02,BO1,CAT1,CVDCRHD4,RESP046,"(64.84507995700051, -147.72205903599973)"
2022,AL,Alabama,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,403,6.5,5.6,7.3,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,01,BO1,CAT1,CVDCRHD4,RESP046,"(32.84057112200048, -86.63186076199969)"
2022,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,510,6.5,5.8,7.2,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDCRHD4,RESP046,"(34.74865012400045, -92.27449074299966)"
2022,AZ,Arizona,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,664,4.4,3.8,4.9,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,04,BO1,CAT1,CVDCRHD4,RESP046,"(34.865970280000454, -111.76381127699972)"
2022,CA,California,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,422,3.0,2.6,3.5,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,06,BO1,CAT1,CVDCRHD4,RESP046,"(37.63864012300047, -120.99999953799971)"
2022,CO,Colorado,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,337,2.8,2.4,3.2,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,08,BO1,CAT1,CVDCRHD4,RESP046,"(38.843840757000464, -106.13361092099967)"
2022,CT,Connecticut,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,495,4.3,3.6,5.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,09,BO1,CAT1,CVDCRHD4,RESP046,"(41.56266102000046, -72.64984095199964)"
2022,DC,District of Columbia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,118,2.4,1.8,3.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,11,BO1,CAT1,CVDCRHD4,RESP046,"(38.89037138500049, -77.03196112699965)"
2022,DE,Delaware,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,247,4.5,3.7,5.3,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,10,BO1,CAT1,CVDCRHD4,RESP046,"(39.008830667000495, -75.57774116799965)"
2022,FL,Florida,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1094,5.0,4.4,5.6,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,12,BO1,CAT1,CVDCRHD4,RESP046,"(28.932040377000476, -81.92896053899966)"
2022,GA,Georgia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,615,4.1,3.6,4.6,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,13,BO1,CAT1,CVDCRHD4,RESP046,"(32.83968109300048, -83.62758034599966)"
2022,GU,Guam,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,133,5.6,3.0,8.4,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,66,BO1,CAT1,CVDCRHD4,RESP046,"(13.444304, 144.793731)"
2022,HI,Hawaii,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,340,3.4,2.9,4.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,15,BO1,CAT1,CVDCRHD4,RESP046,"(21.304850435000446, -157.85774940299973)"
2022,IA,Iowa,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,491,4.5,4.0,5.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,19,BO1,CAT1,CVDCRHD4,RESP046,"(42.46940091300047, -93.81649055599968)"
2022,ID,Idaho,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,309,4.2,3.6,4.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,16,BO1,CAT1,CVDCRHD4,RESP046,"(43.682630005000476, -114.3637300419997)"
2022,IL,Illinois,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,181,4.1,3.3,4.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,17,BO1,CAT1,CVDCRHD4,RESP046,"(40.48501028300046, -88.99771017799969)"
2022,IN,Indiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,738,5.2,4.8,5.7,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,18,BO1,CAT1,CVDCRHD4,RESP046,"(39.766910452000445, -86.14996019399968)"
2022,KS,Kansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,704,4.4,3.9,4.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,20,BO1,CAT1,CVDCRHD4,RESP046,"(38.34774030000045, -98.20078122699965)"
2022,KY,Kentucky,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,292,6.6,5.5,7.7,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,21,BO1,CAT1,CVDCRHD4,RESP046,"(37.645970271000465, -84.77497104799966)"
2022,LA,Louisiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,381,5.0,4.4,5.7,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,22,BO1,CAT1,CVDCRHD4,RESP046,"(31.31266064400046, -92.44568007099969)"
2022,MA,Massachusetts,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,550,4.6,4.1,5.2,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,25,BO1,CAT1,CVDCRHD4,RESP046,"(42.27687047000046, -72.08269067499964)"
2022,MD,Maryland,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,981,4.0,3.6,4.5,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,24,BO1,CAT1,CVDCRHD4,RESP046,"(39.29058096400047, -76.60926011099963)"
2022,ME,Maine,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,779,5.7,5.1,6.3,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,23,BO1,CAT1,CVDCRHD4,RESP046,"(45.254228894000505, -68.98503133599962)"
2022,MI,Michigan,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,607,4.6,4.1,5.1,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,26,BO1,CAT1,CVDCRHD4,RESP046,"(44.6613195430005, -84.71439026999968)"
2022,MN,Minnesota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,863,4.3,3.9,4.7,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,27,BO1,CAT1,CVDCRHD4,RESP046,"(46.35564873600049, -94.79420050299967)"
2022,MO,Missouri,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,499,4.8,4.2,5.4,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,29,BO1,CAT1,CVDCRHD4,RESP046,"(38.635790776000476, -92.56630005299968)"
2022,MS,Mississippi,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,290,6.8,5.8,7.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,28,BO1,CAT1,CVDCRHD4,RESP046,"(32.745510099000455, -89.53803082499968)"
2022,MT,Montana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,376,4.1,3.6,4.6,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,30,BO1,CAT1,CVDCRHD4,RESP046,"(47.06652897200047, -109.42442064499971)"
2022,NC,North Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,236,5.0,4.0,5.9,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,37,BO1,CAT1,CVDCRHD4,RESP046,"(35.466220975000454, -79.15925046299964)"
2022,ND,North Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,252,4.2,3.5,4.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,38,BO1,CAT1,CVDCRHD4,RESP046,"(47.47531977900047, -100.11842104899966)"
2022,NE,Nebraska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,512,4.3,3.8,4.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,31,BO1,CAT1,CVDCRHD4,RESP046,"(41.6410409880005, -99.36572062299967)"
2022,NH,New Hampshire,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,478,4.7,4.1,5.3,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,33,BO1,CAT1,CVDCRHD4,RESP046,"(43.65595011300047, -71.50036091999965)"
2022,NJ,New Jersey,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,405,4.7,3.9,5.5,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,34,BO1,CAT1,CVDCRHD4,RESP046,"(40.13057004800049, -74.27369128799967)"
2022,NM,New Mexico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,287,4.2,3.5,4.9,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,35,BO1,CAT1,CVDCRHD4,RESP046,"(34.52088095200048, -106.24058098499967)"
2022,NV,Nevada,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,192,3.6,2.8,4.3,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,32,BO1,CAT1,CVDCRHD4,RESP046,"(39.493240390000494, -117.07184056399967)"
2022,NY,New York,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,971,4.3,3.9,4.7,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,36,BO1,CAT1,CVDCRHD4,RESP046,"(42.82700103200045, -75.54397042699964)"
2022,OH,Ohio,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1221,5.6,5.1,6.1,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,39,BO1,CAT1,CVDCRHD4,RESP046,"(40.06021014100048, -82.40426005599966)"
2022,OK,Oklahoma,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,444,5.3,4.7,5.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,40,BO1,CAT1,CVDCRHD4,RESP046,"(35.47203135600046, -97.52107021399968)"
2022,OR,Oregon,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,284,4.4,3.7,5.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,41,BO1,CAT1,CVDCRHD4,RESP046,"(44.56744942400047, -120.15503132599969)"
2022,PA,Pennsylvania,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,242,4.7,3.6,5.7,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,42,BO1,CAT1,CVDCRHD4,RESP046,"(40.79373015200048, -77.86070029399963)"
2022,PR,Puerto Rico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,288,5.1,4.4,5.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,72,BO1,CAT1,CVDCRHD4,RESP046,"(18.220833, -66.590149)"
2022,RI,Rhode Island,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,336,4.4,3.7,5.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,44,BO1,CAT1,CVDCRHD4,RESP046,"(41.70828019300046, -71.52247031399963)"
2022,SC,South Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,668,5.0,4.4,5.5,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,45,BO1,CAT1,CVDCRHD4,RESP046,"(33.998821303000454, -81.04537120699968)"
2022,SD,South Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,484,4.1,3.2,5.1,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,46,BO1,CAT1,CVDCRHD4,RESP046,"(44.353130053000484, -100.3735306369997)"
2022,TN,Tennessee,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,382,5.8,5.0,6.6,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,47,BO1,CAT1,CVDCRHD4,RESP046,"(35.68094058000048, -85.77449091399967)"
2022,TX,Texas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,877,4.4,3.8,4.9,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,48,BO1,CAT1,CVDCRHD4,RESP046,"(31.827240407000488, -99.42677020599967)"
2022,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,54,4.4,,,609,%,Crude Prevalence,**,** Median value reported with no confidence intervals.,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDCRHD4,RESP046,
2022,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,377,2.9,2.5,3.3,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDCRHD4,RESP046,"(39.360700171000474, -111.58713063499971)"
2022,UW,All States and DC (median) **,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,51,4.4,,,609,%,Crude Prevalence,**,** Median value reported with no confidence intervals.,BRFSS,CLASS03,TOPIC10,98,BO1,CAT1,CVDCRHD4,RESP046,
2022,VA,Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,639,4.0,3.5,4.4,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,51,BO1,CAT1,CVDCRHD4,RESP046,"(37.54268067400045, -78.45789046299967)"
2022,VI,Virgin Islands,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,49,,,,609,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC10,78,BO1,CAT1,CVDCRHD4,RESP046,"(18.335765, -64.896335)"
2022,VT,Vermont,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,485,4.2,3.6,4.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,50,BO1,CAT1,CVDCRHD4,RESP046,"(43.62538123900049, -72.51764079099962)"
2022,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1360,3.6,3.4,3.9,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,53,BO1,CAT1,CVDCRHD4,RESP046,"(47.52227862900048, -120.47001078999972)"
2022,WI,Wisconsin,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,698,4.6,4.1,5.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,55,BO1,CAT1,CVDCRHD4,RESP046,"(44.39319117400049, -89.81637074199966)"
2022,WV,West Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,447,7.1,6.3,7.9,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,54,BO1,CAT1,CVDCRHD4,RESP046,"(38.66551020200046, -80.71264013499967)"
2022,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,211,3.6,2.9,4.2,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,56,BO1,CAT1,CVDCRHD4,RESP046,"(43.23554134300048, -108.10983035299967)"
2021,AK,Alaska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,235,3.2,2.6,3.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,02,BO1,CAT1,CVDCRHD4,RESP046,"(64.84507995700051, -147.72205903599973)"
2021,AL,Alabama,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,307,5.6,4.7,6.4,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,01,BO1,CAT1,CVDCRHD4,RESP046,"(32.84057112200048, -86.63186076199969)"
2021,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,514,5.9,5.1,6.6,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDCRHD4,RESP046,"(34.74865012400045, -92.27449074299966)"
2021,AZ,Arizona,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,536,3.7,3.3,4.2,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,04,BO1,CAT1,CVDCRHD4,RESP046,"(34.865970280000454, -111.76381127699972)"
2021,CA,California,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,239,3.2,2.6,3.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,06,BO1,CAT1,CVDCRHD4,RESP046,"(37.63864012300047, -120.99999953799971)"
2021,CO,Colorado,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,343,2.5,2.2,2.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,08,BO1,CAT1,CVDCRHD4,RESP046,"(38.843840757000464, -106.13361092099967)"
2021,CT,Connecticut,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,335,3.3,2.8,3.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,09,BO1,CAT1,CVDCRHD4,RESP046,"(41.56266102000046, -72.64984095199964)"
2021,DC,District of Columbia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,107,2.1,1.4,2.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,11,BO1,CAT1,CVDCRHD4,RESP046,"(38.89037138500049, -77.03196112699965)"
2021,DE,Delaware,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,203,4.2,3.4,4.9,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,10,BO1,CAT1,CVDCRHD4,RESP046,"(39.008830667000495, -75.57774116799965)"
2021,GA,Georgia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,495,3.8,3.3,4.4,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,13,BO1,CAT1,CVDCRHD4,RESP046,"(32.83968109300048, -83.62758034599966)"
2021,GU,Guam,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,66,,,,609,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC10,66,BO1,CAT1,CVDCRHD4,RESP046,"(13.444304, 144.793731)"
2021,HI,Hawaii,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,249,2.6,2.1,3.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,15,BO1,CAT1,CVDCRHD4,RESP046,"(21.304850435000446, -157.85774940299973)"
2021,IA,Iowa,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,467,3.8,3.4,4.2,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,19,BO1,CAT1,CVDCRHD4,RESP046,"(42.46940091300047, -93.81649055599968)"
2021,ID,Idaho,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,305,3.5,3.0,4.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,16,BO1,CAT1,CVDCRHD4,RESP046,"(43.682630005000476, -114.3637300419997)"
2021,IL,Illinois,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,145,3.5,2.8,4.2,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,17,BO1,CAT1,CVDCRHD4,RESP046,"(40.48501028300046, -88.99771017799969)"
2021,IN,Indiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,577,4.4,4.0,4.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,18,BO1,CAT1,CVDCRHD4,RESP046,"(39.766910452000445, -86.14996019399968)"
2021,KS,Kansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,950,4.2,3.9,4.6,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,20,BO1,CAT1,CVDCRHD4,RESP046,"(38.34774030000045, -98.20078122699965)"
2021,KY,Kentucky,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,389,6.1,5.3,7.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,21,BO1,CAT1,CVDCRHD4,RESP046,"(37.645970271000465, -84.77497104799966)"
2021,LA,Louisiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,315,4.6,3.9,5.2,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,22,BO1,CAT1,CVDCRHD4,RESP046,"(31.31266064400046, -92.44568007099969)"
2021,MA,Massachusetts,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,283,3.6,3.0,4.1,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,25,BO1,CAT1,CVDCRHD4,RESP046,"(42.27687047000046, -72.08269067499964)"
2021,MD,Maryland,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,788,3.5,3.1,3.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,24,BO1,CAT1,CVDCRHD4,RESP046,"(39.29058096400047, -76.60926011099963)"
2021,ME,Maine,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,759,5.2,4.7,5.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,23,BO1,CAT1,CVDCRHD4,RESP046,"(45.254228894000505, -68.98503133599962)"
2021,MI,Michigan,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,531,4.3,3.8,4.8,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,26,BO1,CAT1,CVDCRHD4,RESP046,"(44.6613195430005, -84.71439026999968)"
2021,MN,Minnesota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,690,3.6,3.3,3.9,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,27,BO1,CAT1,CVDCRHD4,RESP046,"(46.35564873600049, -94.79420050299967)"
2021,MO,Missouri,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,744,4.2,3.7,4.7,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,29,BO1,CAT1,CVDCRHD4,RESP046,"(38.635790776000476, -92.56630005299968)"
2021,MS,Mississippi,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,314,5.8,5.0,6.7,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,28,BO1,CAT1,CVDCRHD4,RESP046,"(32.745510099000455, -89.53803082499968)"
2021,MT,Montana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,312,3.8,3.3,4.3,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,30,BO1,CAT1,CVDCRHD4,RESP046,"(47.06652897200047, -109.42442064499971)"
2021,NC,North Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,264,4.7,3.9,5.4,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,37,BO1,CAT1,CVDCRHD4,RESP046,"(35.466220975000454, -79.15925046299964)"
2021,ND,North Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,336,3.4,2.9,4.0,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,38,BO1,CAT1,CVDCRHD4,RESP046,"(47.47531977900047, -100.11842104899966)"
2021,NE,Nebraska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,780,3.4,3.1,3.7,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,31,BO1,CAT1,CVDCRHD4,RESP046,"(41.6410409880005, -99.36572062299967)"
2021,NH,New Hampshire,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,372,3.8,3.2,4.3,609,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,33,BO1,CAT1,CVDCRHD4,RESP046,"(43.65595011300047, -71.50036091999965)"
